,Price,Area,Location
942,1500000,22,
943,2500000,27,Hải Châu I
944,1500000,50,
945,2500000,30,Hòa Cường Nam
946,1500000,30,
947,1400000,20,
948,1000000,12,An Hải Đông
949,11000000,50,Thạch Thang
950,6500000,70,Hòa Thuận Đông
951,1400000,28,
952,6500000,60,Bình Thuận
953,2500000,18,Hòa An
954,1800000,26,Hòa Phát
955,2500000,35,Khuê Trung
956,8000000,50,Thanh Khê Tây
957,1000000,50,Hòa Minh
958,3200000,30,Mỹ An
959,1500000,20,Mỹ An
960,1300000,10,Mỹ An
961,2500000,30,Phước Mỹ
962,1800000,22,Hòa Khánh Nam
963,1700000,25,Hòa Minh
964,1400000,17,
965,3000000,18,An Hải Đông
966,1500000,16,Mỹ An
967,3000000,38,Thanh Khê Đông
968,2500000,28,Hòa Khánh Bắc
969,1600000,20,Hòa Phát
970,1200000,15,Hòa Khánh Nam
971,2000000,35,Hòa Thọ Tây
972,1800000,20,Hòa Minh
973,1800000,20,Khuê Mỹ
974,2500000,30,Mỹ An
975,2500000,25,Hòa Minh
976,2000000,20,Hòa Xuân
977,5000000,45,Mỹ An
978,3500000,35,
979,3000000,35,
980,2500000,20,Vĩnh Trung
981,2300000,23,Hòa Xuân
982,2200000,30,Hòa An
983,3000000,27,An Hải Bắc
984,3500000,25,Hòa Xuân
985,5500000,45,An Hải Đông
986,4500000,30,Hòa Xuân
987,1000000,20,
988,3000000,20,Mỹ An
989,2800000,25,
990,3500000,40,Khuê Mỹ
991,4500000,35,
992,2500000,16,Hòa An
993,2500000,16,Hòa An
994,2500000,16,Hòa An
995,6000000,36,Hòa Cường Bắc
996,5500000,33,Hòa Minh
997,6000000,33,Hòa Cường Bắc
998,1800000,20,Hòa An
999,4000000,30,Khuê Mỹ
1000,65000000,90,Mỹ An
1001,2500000,16,Hòa An
1002,2500000,16,
1003,2000000,29,
1004,1300000,15,
1005,2000000,35,
1006,3000000,30,
1007,3000000,28,
1008,2000000,25,
1009,3000000,18,
1010,4000000,35,
1011,10000000,450,Hòa Thọ Tây
1012,12000000,70,An Hải Bắc
1013,1800000,22,
1014,7500000,50,Mân Thái
1015,12000000,80,Hải Châu I
1016,15000000,145,Mỹ An
1017,7500000,60,Thuận Phước
1018,4900000,35,An Hải Bắc
1019,5900000,50,Hòa Cường Bắc
1020,8500000,100,Nại Hiên Đông
1021,16000000,102,
1022,4900000,35,An Hải Bắc
1023,2200000,20,Thanh Bình
1024,2800000,25,Khuê Trung
1025,2000000,25,Hòa Khê
1026,3000000,30,Hòa Minh
1027,2000000,32,An Hải Bắc
1028,2000000,15,Thọ Quang
1029,1500000,25,Xuân Hà
1030,3000000,40,Hải Châu I
1031,5000000,36,Nam Dương
1032,5500000,55,Hòa Cường Bắc
1033,9000000,50,An Hải Bắc
1034,4500000,30,Hòa Khánh Nam
1035,6900000,40,An Hải Bắc
1036,1500000,20,Tân Chính
1037,5500000,40,Phước Ninh
1038,5000000,55,Khuê Mỹ
1039,5700000,40,Vĩnh Trung
1040,4000000,25,Hòa Thuận Tây
1041,4000000,100,
1042,34000000,200,Hòa Thuận Tây
1043,5900000,60,Mỹ An
1044,6200000,50,Mỹ An
1045,6200000,60,Mỹ An
1046,2500000,22,Khuê Trung
1047,1600000,12,Thạch Thang
1048,1200000,14,Thanh Khê Tây
1049,1700000,20,Thọ Quang
1050,1400000,30,Hòa Khánh Bắc
1051,1400000,14,Mỹ An
1052,1000000,20,Hòa An
1053,1500000,20,Hòa Minh
1054,1800000,38,Hòa Thọ Đông
1055,2000000,25,Hòa Khê
1056,3000000,25,
1057,4000000,60,Hòa Thọ Đông
1058,2000000,25,Hải Châu I
1059,3700000,45,Khuê Mỹ
1060,2500000,25,Mân Thái
1061,1500000,18,Hòa Khánh Bắc
1062,1300000,20,Hòa Phát
1063,2100000,20,
1064,600000,20,Hòa Minh
1065,650000,30,Hòa Thọ Tây
1066,100000,130,
1067,3000000,30,Thanh Khê Đông
1068,1000000,20,
1069,2510000,22,Khuê Trung
1070,1300000,40,Mỹ An
1071,2500000,20,Mân Thái
1072,1800000,18,Tân Chính
1073,2500000,15,An Hải Bắc
1074,3400000,30,Hòa Thuận Tây
1075,3000000,20,Hòa Thuận Đông
1076,2700000,22,Hòa Xuân
1077,2900000,20,Hòa Minh
1078,1700000,35,Thanh Khê Tây
1079,2000000,30,Hòa Xuân
1080,2000000,25,Thọ Quang
1081,1500000,17,Thanh Khê Tây
1082,3800000,45,Hòa Khánh Bắc
1083,2000000,30,Hòa An
1084,2500000,25,An Hải Bắc
1085,2300000,15,Thạc Gián
1086,1300000,24,Hòa Hiệp Nam
1087,2000000,25,An Hải Bắc
1088,2500000,25,Phước Mỹ
1089,3900000,25,Hòa Xuân
1090,2500000,18,Hòa Cường Bắc
1091,700000,17,Hòa Khánh Nam
1092,3300000,35,Hòa Xuân
1093,2500000,40,Hòa Minh
1094,2300000,25,Hòa Cường Nam
1095,4500000,60,Thạch Thang
1096,2000000,25,Hòa Xuân
1097,2000000,25,Khuê Trung
1098,1200000,15,Phước Mỹ
1099,1500000,20,Hòa Xuân
1100,2000000,20,Vĩnh Trung
1101,1000000,360,Hòa Cường Nam
1102,2800000,25,Khuê Mỹ
1103,2700000,25,Hòa Xuân
1104,1500000,20,An Hải Bắc
1105,1700000,20,Mỹ An
1106,1500000,20,Hòa Khánh Nam
1107,900000,20,Hòa Thọ Đông
1108,2000000,20,Hòa Thọ Đông
1109,2700000,22,Hòa Xuân
1110,2900000,30,Chính Gián
1111,4000000,45,Mỹ An
1112,1600000,40,Hòa Khánh Bắc
1113,1500000,24,Hòa Khánh Nam
1114,1500000,30,Hòa Khánh Bắc
1115,1900000,25,Hòa Khánh Bắc
1116,1800000,25,Hòa An
1117,2000000,25,Hòa Thọ Đông
1118,2500000,25,An Khê
1119,1900000,15,Thạch Thang
1120,1500000,10,Nam Dương
1121,3900000,40,Khuê Mỹ
1122,3900000,40,Khuê Mỹ
1123,3900000,40,Khuê Mỹ
1124,1300000,13,Hòa An
1125,1900000,25,Hòa Khê
1126,1500000,30,An Hải Bắc
1127,800000,20,Hòa Thọ Tây
1128,1700000,35,Hòa Khánh Bắc
1129,1200000,164,Hòa Minh
1130,1300000,15,Hòa Minh
1131,800000,12,Xuân Hà
1132,3000000,31,Hòa Khánh Nam
1133,8000000,60,Mỹ An
1134,1800000,10,Thạc Gián
1135,1300000,30,Hòa Minh
1136,1250000,25,Hòa An
1137,3900000,50,Phước Mỹ
1138,2600000,25,Hòa Minh
1139,1700000,20,Hòa Thọ Đông
1140,2800000,35,Chính Gián
1141,1200000,20,Thanh Khê Tây
1142,2500000,40,Hòa Xuân
1143,5000000,150,Thọ Quang
1144,1200000,15,Hòa Khánh Nam
1145,1000000,35,Mỹ An
1146,4000000,25,Hòa Minh
1147,2500000,35,Hòa Thọ Đông
1148,1500000,20,Mỹ An
1149,1400000,18,Thanh Khê Đông
1150,1100000,15,Hòa An
1151,2500000,90,Hòa Khánh Bắc
1152,2500000,25,Nại Hiên Đông
1153,2300000,20,Mỹ An
1154,1500000,20,Thạch Thang
1155,1600000,20,Hòa Minh
1156,1500000,16,Thanh Khê Tây
1157,3200000,27,An Hải Tây
1158,2000000,25,Hòa Thọ Đông
1159,800000,21,Hòa Khánh Bắc
1160,1500000,15,Chính Gián
1161,1500000,20,Hòa Minh
1162,1500000,25,Hòa Khánh Nam
1163,2000000,15,Hòa Thuận Tây
1164,2000000,25,An Khê
1165,2500000,15,Hòa Cường Bắc
1166,6000000,50,Nam Dương
1167,34920000,180,Hòa Khánh Nam
1168,800000,20,Hòa Hiệp Nam
1169,1300000,15,Thanh Khê Tây
1170,1200000,25,Thanh Khê Tây
1171,1600000,25,Hòa Khánh Bắc
1172,4500000,50,Phước Mỹ
1173,3500000,35,Nại Hiên Đông
1174,3000000,50,
1175,1000,22,Hòa Thọ Tây
1176,2000000,12,Thanh Bình
1177,2000000,20,Hòa Khánh Bắc
1178,2000000,28,Khuê Mỹ
1179,1000000,15,Hòa Minh
1180,4500000,50,Phước Mỹ
1181,3000000,32,Khuê Trung
1182,3500000,40,Nại Hiên Đông
1183,35000000,300,Phước Mỹ
1184,900000,20,Hòa Thọ Đông
1185,1000000,35,Hòa Khánh Bắc
1186,1300000,25,Hòa Khánh Bắc
1187,2700000,25,Hòa Xuân
1188,1500000,18,Thọ Quang
1189,2800000,30,Thạc Gián
1190,1800000,20,Mân Thái
1191,1500000,18,Hòa Cường Bắc
1192,2000000,17,Hòa An
1193,4000000,25,Hòa Xuân
1194,1100000,30,Hòa Thuận Đông
1195,1500000,25,Hòa Thọ Đông
1196,5000000,35,Hòa Xuân
1197,3000000,45,Thanh Khê Đông
1198,4500000,60,Thanh Khê Đông
1199,1500000,15,Hòa Khánh Nam
1200,2200000,25,Khuê Trung
1201,2500000,30,Hòa Khánh Nam
1202,2000000,25,Phước Mỹ
1203,4000000,35,Hòa Minh
1204,3500000,32,Hòa Cường Nam
1205,1600000,25,Hòa Khánh Bắc
1206,10000000,115,Hòa Minh
1207,1500000,16,Thanh Khê Tây
1208,1500000,13,Thanh Khê Tây
1209,19000000,143,Khuê Trung
1210,1500000,15,Thuận Phước
1211,1200000,16,Xuân Hà
1212,800000,12,Hòa Khánh Bắc
1213,2000000,30,Hòa Xuân
1214,3500000,45,Thọ Quang
1215,4200000,50,Hòa Minh
1216,3500000,25,Hòa Cường Nam
1217,4200000,30,Hòa Cường Bắc
1218,2500000,50,Hòa Thọ Đông
1219,1500000,20,Hòa Minh
1220,7000000,70,Hòa Thuận Đông
1221,4500000,40,Hòa Thuận Đông
1222,1400000,25,Hòa Khánh Nam
1223,3000000,30,Thọ Quang
1224,3000000,35,Hòa Khánh Nam
1225,1800000,3,Hòa Thuận Tây
1226,1500000,20,Hòa Xuân
1227,1600000,22,Hòa An
1228,1000000,20,Hòa Khánh Bắc
1229,2700000,25,Hòa Xuân
1230,3200000,25,Hòa Cường Bắc
1231,3000000,40,Hải Châu I
1232,2000000,20,Thạch Thang
1233,2500000,18,Hòa Cường Nam
1234,2000000,22,An Hải Bắc
1235,2500000,28,Khuê Mỹ
1236,1600000,13,Khuê Mỹ
1237,1400000,14,Hòa Thuận Đông
1238,6000000,80,Hòa Minh
1239,2000000,16,Khuê Trung
1240,1200000,12,Bình Thuận
1241,1500000,22,Hòa Khánh Nam
1242,1300000,20,
1243,2000000,30,Tân Chính
1244,1500000,30,Hòa Thọ Đông
1245,1700000,18,Thọ Quang
1246,2500000,15,Thạch Thang
1247,3500000,12,Mỹ An
1248,1000000,10,Hòa Minh
1249,800000,20,Hòa Khánh Bắc
1250,3000000,40,Thuận Phước
1251,1500000,25,Mân Thái
1252,3500000,35,Vĩnh Trung
1253,2000000,30,Thanh Khê Đông
1254,1500000,15,Hòa An
1255,1100000,24,Hòa Khánh Bắc
1256,1600000,16,Hòa Cường Nam
1257,1800000,20,
1258,4400000,40,Mỹ An
1259,2500000,35,Hòa Cường Bắc
1260,4000000,45,Hòa Khê
1261,800000,20,Hòa Khánh Nam
1262,2000000,18,Xuân Hà
1263,4500000,40,Mỹ An
1264,2000000,25,Thuận Phước
1265,2800000,25,Mỹ An
1266,1700000,15,Hòa Thuận Tây
1267,1600000,16,Thuận Phước
1268,3000000,35,Hòa Khánh Nam
1269,2500000,30,Hòa Cường Bắc
1270,600000,21,Hòa Khánh Bắc
1271,150000,50,Thạc Gián
1272,1500000,12,Khuê Trung
1273,1800000,16,An Khê
1274,1500000,22,Hòa Minh
1275,3500000,35,Phước Ninh
1276,2500000,25,Hòa Minh
1277,1500000,25,
1278,1000000,15,Hòa Khánh Bắc
1279,1500000,15,Hòa An
1280,650000,12,Hòa Khánh Bắc
1281,2600000,20,Khuê Mỹ
1282,1900000,25,Nại Hiên Đông
1283,2500000,20,Tân Chính
1284,2000000,12,Thanh Bình
1285,1000000,25,Hòa Minh
1286,1800000,23,
1287,2000000,40,Hòa Khánh Nam
1288,800000,20,Hòa Khánh Bắc
1289,3000000,24,Tam Thuận
1290,1750000,25,Mân Thái
1291,3000000,25,Mân Thái
1292,2500000,25,Mỹ An
1293,2700000,20,Hòa Xuân
1294,3000000,25,An Khê
1295,2300000,30,Hòa An
1296,1700000,20,Thọ Quang
1297,3500000,30,Hòa Cường Bắc
1298,1600000,10,Mỹ An
1299,2000000,18,Hòa Minh
1300,2500000,23,Khuê Trung
1301,3500000,35,An Khê
1302,1200000,20,Hòa Xuân
1303,2000000,35,Hòa Minh
1304,2000000,12,Hòa Thuận Tây
1305,2700000,35,Khuê Mỹ
1306,3000000,30,Khuê Mỹ
1307,2000000,25,Vĩnh Trung
1308,1700000,22,Thanh Khê Tây
1309,1200000,15,Hòa Khánh Nam
1310,2000000,20,Thọ Quang
1311,1800000,18,Hải Châu I
1312,6000000,30,An Hải Tây
1313,1800000,40,Hòa Xuân
1314,2000000,20,Tam Thuận
1315,1800000,18,Hòa Minh
1316,2500000,20,
1317,2000000,25,Hòa Thọ Đông
1318,1500000,15,Xuân Hà
1319,2000000,42,Hòa Xuân
1320,2650000,32,Hòa Cường Nam
1321,2200000,20,Khuê Trung
1322,800000,30,Thọ Quang
1323,3400000,40,Phước Mỹ
1324,1600000,12,An Hải Đông
1325,1000000,15,Hòa Khánh Bắc
1326,800000,20,Hòa Thuận Tây
1327,3000000,30,Hòa Minh
1328,1600000,15,Bình Thuận
1329,2200000,20,Khuê Trung
1330,2800000,40,Hải Châu II
1331,2800000,35,Hải Châu II
1332,2300000,20,Hòa Minh
1333,1700000,25,Khuê Mỹ
1334,1400000,16,Hòa An
1335,3000000,30,Khuê Mỹ
1336,4000000,45,Thanh Khê Tây
1337,2200000,20,Thuận Phước
1338,2500000,20,Hòa Thuận Tây
1339,1800000,22,
1340,1800000,15,Chính Gián
1341,1600000,20,Phước Mỹ
1342,3000000,45,Hòa Xuân
1343,1250000,30,Hòa Xuân
1344,2500000,25,Hòa Cường Nam
1345,1800000,25,Mỹ An
1346,3500000,20,Xuân Hà
1347,2000000,25,Hòa Xuân
1348,20000000,340,An Hải Bắc
1349,1700000,12,Khuê Trung
1350,1500000,25,Hòa Thọ Đông
1351,123000,20,Thạc Gián
1352,2800000,22,Khuê Trung
1353,1100000,25,Tam Thuận
1354,2500000,28,Hòa Thọ Đông
1355,3000000,45,Hòa Xuân
1356,400000,6,Hòa Thọ Tây
1357,3300000,50,An Khê
1358,2500000,30,Hòa Cường Bắc
1359,700000,12,Hòa Khánh Bắc
1360,25000000,86,Khuê Trung
1361,32000000,145,Mỹ An
1362,9000000,180,Thanh Khê Tây
1363,2800000,30,Hải Châu I
1364,2500000,25,Thuận Phước
1365,1700000,30,Thọ Quang
1366,5000000,45,
1367,3000000,30,Thạch Thang
1368,850000,20,Hòa Khánh Bắc
1369,1700000,20,Hòa An
1370,2000000,30,Bình Hiên
1371,2000000,15,Thọ Quang
1372,45000000,142,Hòa Cường Bắc
1373,2800000,35,Hòa Cường Bắc
1374,900000,16,Thạc Gián
1375,1800000,25,Hòa Phát
1376,1500000,15,Hòa Thọ Đông
1377,1500000,15,Hòa Khánh Bắc
1378,1800000,15,Thọ Quang
1379,2200000,15,Phước Mỹ
1380,1400000,18,Hòa Thọ Đông
1381,2000000,18,Hòa Cường Nam
1382,2500000,30,Hải Châu I
1383,4500000,40,Phước Ninh
1384,2000000,16,Thọ Quang
1385,1800000,30,An Khê
1386,1700000,18,Hòa Thuận Tây
1387,1700000,35,Hòa Minh
1388,1900000,25,Hòa An
1389,900000,12,
1390,2100000,25,Thọ Quang
1391,2000000,15,Hòa Thuận Tây
1392,3300000,37,Hòa Thọ Đông
1393,28000000,225,Mỹ An
1394,1100000,40,Phước Ninh
1395,1800000,16,Tân Chính
1396,1500000,15,Khuê Trung
1397,1300000,14,Vĩnh Trung
1398,2000000,23,Hòa Thọ Đông
1399,2000000,20,An Hải Bắc
1400,900000,15,Hòa An
1401,1800000,16,Tân Chính
1402,2300000,25,Nại Hiên Đông
1403,2000000,20,Thanh Bình
1404,3000000,28,Hòa Cường Bắc
1405,1900000,3,Mỹ An
1406,1500000,25,Hòa Xuân
1407,2500000,25,An Hải Tây
1408,3000000,40,Khuê Trung
1409,1000,34,Hòa Thọ Đông
1410,2900000,35,An Hải Tây
1411,1200000,15,Hòa Thuận Đông
1412,2500000,25,Hòa Cường Nam
1413,15000000,240,Xuân Hà
1414,1700000,25,Hòa Minh
1415,1600000,17,Hòa Thuận Đông
1416,6000000,45,An Hải Bắc
1417,4000000,80,Khuê Mỹ
1418,2500000,20,Hòa Xuân
1419,1300000,10,Hòa Thọ Đông
1420,1000,16,Hòa Minh
1421,1200000,35,Hòa Khánh Nam
1422,1500000,15,Hòa Cường Bắc
1423,1500000,15,Hòa Cường Bắc
1424,1600000,18,Hòa Cường Bắc
1425,2500000,40,Hòa Cường Bắc
1426,4500000,40,Hải Châu I
1427,3500000,70,An Khê
1428,17000000,100,Nại Hiên Đông
1429,40000000,220,Hòa Thọ Đông
1430,800000,20,
1431,1000000,15,Hòa Khánh Bắc
1432,2000000,30,Hòa Xuân
1433,3500000,20,Thạc Gián
1434,2500000,30,Thanh Bình
1435,2500000,30,Hải Châu I
1436,1700000,29,Hòa Minh
1437,2000000,18,Khuê Trung
1438,2000000,22,Khuê Mỹ
1439,2500000,20,Phước Mỹ
1440,1600000,14,
1441,3000000,30,An Hải Bắc
1442,1900000,25,An Khê
1443,2000000,20,Thọ Quang
1444,4000000,20,Thọ Quang
1445,2800000,28,Khuê Trung
1446,2400000,35,Hòa Cường Nam
1447,800000,16,Xuân Hà
1448,1300000,30,
1449,1900000,24,Hòa Khánh Nam
1450,2000000,30,Xuân Hà
1451,1700000,13,Thanh Khê Đông
1452,2000000,20,Khuê Mỹ
1453,1200000,16,Mỹ An
1454,3000000,30,Hòa Hiệp Nam
1455,2200000,20,Thanh Khê Tây
1456,3000000,30,Khuê Mỹ
1457,2500000,38,Hòa Cường Nam
1458,1500000,27,Hòa Khánh Nam
1459,3200000,30,Khuê Mỹ
1460,4500000,65,An Hải Bắc
1461,2200000,35,Thọ Quang
1462,1000,19,Hòa Khánh Bắc
1463,2000000,35,Hòa Thọ Đông
1464,3000000,30,Hải Châu II
1465,3000000,25,
1466,3800000,30,Hòa Cường Bắc
1467,1400000,25,Hòa Khánh Bắc
1468,1300000,10,Hòa Thọ Đông
1469,150000,15,Thuận Phước
1470,16000000,102,
1471,1400000,23,Hòa Khánh Bắc
1472,2500000,20,Thuận Phước
1473,2000000,20,Thanh Bình
1474,2000000,27,Hòa Minh
1475,2000000,30,Thanh Khê Đông
1476,1500000,20,Thạch Thang
1477,4000000,40,Mỹ An
1478,3000000,20,Tân Chính
1479,1700000,19,Phước Mỹ
1480,2700000,30,Hòa Khê
1481,2000000,12,Hòa Thuận Tây
1482,1900000,22,Hòa Minh
1483,2000000,20,Hòa Thuận Tây
1484,3500000,70,Tam Thuận
1485,2600000,20,Hòa Cường Nam
1486,2000000,25,Hòa Khánh Nam
1487,2000000,25,Hòa Khánh Nam
1488,1900000,35,Hòa Minh
1489,1600000,12,Mỹ An
1490,650000,10,Hòa Khánh Bắc
1491,1300000,30,Hòa Khánh Bắc
1492,3500000,45,Nam Dương
1493,2500000,30,Thanh Bình
1494,3650000,20,Thanh Bình
1495,3500000,60,Thanh Khê Tây
1496,2800000,30,Hòa Hiệp Bắc
1497,1700000,25,Hòa Minh
1498,3000000,25,Mỹ An
1499,2500000,15,Khuê Trung
1500,2000000,45,Mỹ An
1501,700000,20,Hòa Khánh Bắc
1502,2500000,25,Hòa Minh
1503,1500000,25,Hòa Minh
1504,2400000,18,Hòa Minh
1505,4000000,50,An Hải Bắc
1506,1500000,20,Hòa Thuận Tây
1507,1500000,12,Tam Thuận
1508,2500000,20,Hòa Cường Nam
1509,3000000,25,Mỹ An
1510,2500000,22,Tam Thuận
1511,2200000,20,Thanh Khê Tây
1512,1900000,35,Hòa Minh
1513,1300000,21,Mân Thái
1514,400000,15,Hòa Khánh Bắc
1515,3300000,35,An Hải Bắc
1516,1500000,15,Thanh Khê Đông
1517,2600000,20,Thạch Thang
1518,2700000,20,Phước Mỹ
1519,2000000,40,Hòa Khánh Nam
1520,1900000,35,Hòa Minh
1521,700000,16,Hòa Khánh Bắc
1522,1100000,30,Thọ Quang
1523,2000000,24,Vĩnh Trung
1524,1200000,18,Hòa Khánh Bắc
1525,3500000,40,Hòa Thọ Đông
1526,2200000,30,
1527,1300000,20,Hòa Cường Bắc
1528,1500000,60,Vĩnh Trung
1529,2500000,20,Mỹ An
1530,1700000,30,An Khê
1531,2500000,40,Hòa Khánh Nam
1532,3300000,50,Hòa Khê
1533,2500000,20,Hòa An
1534,1500000,25,Hòa Khánh Bắc
1535,1800000,20,Khuê Mỹ
1536,2500000,30,Hòa Minh
1537,2700000,25,Thọ Quang
1538,1800000,15,Chính Gián
1539,1200000,25,Hòa Minh
1540,1000000,25,Hòa Minh
1541,3000000,20,Hòa Cường Nam
1542,1700000,23,Hòa Khê
1543,1600000,14,Hòa Xuân
1544,3500000,25,Hòa Thọ Đông
1545,1500000,30,Hòa Minh
1546,1400000,15,Hòa Khánh Bắc
1547,2000000,15,Hòa Cường Nam
1548,4000000,30,
1549,3800000,35,Hòa Cường Bắc
1550,1200000,18,Hòa Minh
1551,4000000,35,Hòa Minh
1552,1200000,27,
1553,1600000,14,
1554,1500000,20,Thuận Phước
1555,2800000,22,Phước Mỹ
1556,700000,20,Hòa Khánh Nam
1557,1800000,18,Hòa An
1558,2500000,30,An Khê
1559,1100000,20,Hòa Khánh Bắc
1560,1500000,20,Hải Châu I
1561,1800000,22,Thanh Khê Tây
1562,2500000,20,Thanh Khê Tây
1563,2500000,25,Hòa Minh
1564,3500000,75,Hòa Khánh Bắc
1565,2000000,18,Khuê Trung
1566,2500000,25,Khuê Trung
1567,1200000,16,Hòa Khánh Bắc
1568,1500000,15,Hòa An
1569,1200000,25,Khuê Trung
1570,600000,25,Hòa Thọ Tây
1571,2000000,20,Thanh Khê Đông
1572,700000,15,Hòa Minh
1573,3000000,20,Khuê Trung
1574,2800000,20,Khuê Trung
1575,2500000,30,Hòa Minh
1576,2000000,20,Chính Gián
1577,2300000,25,Hòa Thọ Đông
1578,2500000,18,Hòa Minh
1579,2500000,25,Hòa Thọ Đông
1580,1500000,20,Thạc Gián
1581,600000,7,Thanh Bình
1582,6000000,60,Khuê Trung
1583,3200000,20,Hòa Cường Nam
1584,3500000,40,An Hải Bắc
1585,3000000,22,Hòa Xuân
1586,1000000,15,Hải Châu II
1587,2800000,25,Hòa Xuân
1588,3000000,20,Khuê Trung
1589,4500000,94,An Khê
1590,2500000,20,Mân Thái
1591,2800000,20,Khuê Mỹ
1592,1500000,20,Thạch Thang
1593,2800000,25,Khuê Trung
1594,2000000,16,An Hải Đông
1595,2500000,18,Hòa Minh
1596,2500000,30,Nại Hiên Đông
1597,6000000,60,Khuê Trung
1598,1800000,30,Hòa Xuân
1599,1800000,18,
1600,4200000,35,Thuận Phước
1601,2000000,20,Hòa Khánh Bắc
1602,3500000,25,Hòa Khê
1603,2300000,20,Nại Hiên Đông
1604,1600000,10,
1605,3000000,25,Hòa Minh
1606,1000,90,An Hải Bắc
1607,900000,18,Khuê Trung
1608,1300000,18,Hòa Thuận Tây
1609,1700000,16,Nại Hiên Đông
1610,1400000,30,Hòa Xuân
1611,2000000,27,Hòa Xuân
1612,2500000,50,Phước Ninh
1613,3000000,35,Hòa Khánh Nam
1614,1300000,20,Hòa Thọ Đông
1615,3000000,25,Phước Mỹ
1616,1600000,20,An Hải Bắc
1617,2100000,25,An Khê
1618,2300000,27,Hòa Khánh Bắc
1619,1800000,20,Khuê Mỹ
1620,4000000,70,Hòa Minh
1621,1800000,30,Hòa An
1622,1700000,18,Phước Mỹ
1623,1800000,30,Hòa Khánh Bắc
1624,2000000,15,
1625,1400000,15,Nam Dương
1626,3300000,30,An Hải Bắc
1627,1500000,20,Hòa Khánh Nam
1628,2500000,30,Hòa Khê
1629,1800000,30,Mỹ An
1630,1800000,41,Thọ Quang
1631,3300000,25,Hải Châu I
1632,2500000,20,Hòa Minh
1633,2500000,20,Hòa Minh
1634,3200000,40,
1635,3500000,150,Hòa Hiệp Nam
1636,1500000,20,
1637,1500000,20,Khuê Trung
1638,2000000,32,An Khê
1639,2000000,35,Mân Thái
1640,5000000,40,An Hải Bắc
1641,2800000,45,Hòa Khánh Nam
1642,4000000,38,Mỹ An
1643,3000000,25,Hòa Thọ Đông
1644,2000000,20,Hòa Khê
1645,3000000,30,Hòa Cường Nam
1646,4000000,30,Mỹ An
1647,1500000,18,Hòa Khánh Bắc
1648,1700000,28,Hòa Minh
1649,2500000,30,An Hải Bắc
1650,1300000,15,Hòa Cường Bắc
1651,3000000,100,Vĩnh Trung
1652,2800000,20,Khuê Trung
1653,2500000,25,Khuê Trung
1654,3200000,25,Hòa Cường Nam
1655,3100000,25,Hòa Minh
1656,3000000,20,Hòa Xuân
1657,1400000,24,Nại Hiên Đông
1658,3000000,35,Mỹ An
1659,2000000,35,Mân Thái
1660,3200000,28,Bình Hiên
1661,3000000,25,Khuê Mỹ
1662,2000000,30,Mân Thái
1663,1500000,15,Hòa Khê
1664,5000000,85,Hòa Khê
1665,2500000,30,Mỹ An
1666,2600000,20,Thạch Thang
1667,700000,18,Hòa Thọ Tây
1668,2500000,30,Thanh Khê Đông
1669,2400000,22,Mỹ An
1670,1800000,22,Hòa Khánh Bắc
1671,1500000,17,Mỹ An
1672,1200000,16,An Khê
1673,1800000,15,Hòa Thuận Tây
1674,4200000,40,Phước Mỹ
1675,30000000,490,Hòa Xuân
1676,750000,18,Hòa Thọ Tây
1677,1000000,20,Hòa Thọ Tây
1678,1500000,25,Mỹ An
1679,1800000,25,Hòa Minh
1680,1500000,22,Hòa Khánh Nam
1681,2700000,25,Thạc Gián
1682,1200000,30,Hòa Khánh Bắc
1683,2000000,20,
1684,2800000,20,Khuê Trung
1685,5200000,35,Mỹ An
1686,2200000,24,Hòa Thọ Đông
1687,2000000,26,Hòa An
1688,3500000,35,Hòa Minh
1689,1600000,20,An Khê
1690,2000000,27,Tân Chính
1691,2200000,30,Thọ Quang
1692,1500000,25,Tam Thuận
1693,1200000,15,Hòa Khánh Bắc
1694,2000000,20,Hòa Khánh Bắc
1695,1900000,42,Thọ Quang
1696,800000,16,Hòa Thọ Tây
1697,3000000,15,Hòa Cường Nam
1698,2000000,20,Mỹ An
1699,2600000,35,Hòa Cường Nam
1700,2000000,20,Hòa Khánh Nam
1701,2500000,40,An Khê
1702,3500000,30,Hòa Minh
1703,2500000,22,Thuận Phước
1704,1200000,20,Hòa An
